trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
603,False,"{'a': 0.3, 'e': 1.324204680045065}",30,0,-169.94236531426782,"{0: 18, 1: 4, 2: 5, 3: 0, 4: 3}",0
604,False,"{'a': 0.3, 'e': 1.3236379760229016}",20,0,-163.6998847734729,"{0: 10, 1: 1, 2: 5, 3: 2, 4: 2}",0
605,False,"{'a': 0.3, 'e': 1.3230704483628308}",20,0,-27.045648944912752,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
606,False,"{'a': 0.3, 'e': 1.32250209763238}",30,0,-222.59759376252867,"{0: 17, 1: 3, 2: 5, 3: 1, 4: 4}",0
607,False,"{'a': 0.3, 'e': 1.3219329243999}",20,0,-154.58347182932238,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
608,False,"{'a': 0.3, 'e': 1.3213629292345646}",20,0,-42.7162694503308,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
609,False,"{'a': 0.3, 'e': 1.3207921127063682}",25,0,-125.44883866000964,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
610,False,"{'a': 0.3, 'e': 1.3202204753861273}",20,0,-56.51796249343913,"{0: 13, 1: 4, 2: 1, 3: 2, 4: 0}",0
611,False,"{'a': 0.3, 'e': 1.3196480178454795}",25,0,-105.35548954018952,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
612,False,"{'a': 0.3, 'e': 1.3190747406568821}",20,0,-118.64380463266261,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
613,False,"{'a': 0.3, 'e': 1.3185006443936125}",20,0,-271.08823961591526,"{0: 7, 1: 1, 2: 5, 3: 3, 4: 4}",0
614,False,"{'a': 0.3, 'e': 1.3179257296297666}",25,0,-116.28284994468565,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
615,False,"{'a': 0.3, 'e': 1.3173499969402591}",25,0,-130.7679895235841,"{0: 13, 1: 6, 2: 3, 3: 2, 4: 1}",0
616,False,"{'a': 0.3, 'e': 1.316773446900823}",20,0,-87.8538651802539,"{0: 13, 1: 3, 2: 1, 3: 2, 4: 1}",0
617,False,"{'a': 0.3, 'e': 1.316196080088008}",20,0,-37.60135796061118,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
618,False,"{'a': 0.3, 'e': 1.3156178970791808}",20,0,-98.29519213862815,"{0: 10, 1: 5, 2: 2, 3: 3, 4: 0}",0
619,False,"{'a': 0.3, 'e': 1.3150388984525243}",25,0,-127.24501549131713,"{0: 14, 1: 1, 2: 8, 3: 1, 4: 1}",0
620,False,"{'a': 0.3, 'e': 1.3144590847870377}",30,0,-170.7024775147111,"{0: 13, 1: 7, 2: 7, 3: 2, 4: 1}",0
621,False,"{'a': 0.3, 'e': 1.313878456662534}",30,0,-193.62320396059226,"{0: 17, 1: 6, 2: 2, 3: 2, 4: 3}",0
622,False,"{'a': 0.3, 'e': 1.3132970146596414}",20,0,-132.59246337925438,"{0: 9, 1: 3, 2: 5, 3: 2, 4: 1}",0
623,False,"{'a': 0.3, 'e': 1.3127147593598019}",25,0,-168.1112876054884,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
624,False,"{'a': 0.3, 'e': 1.312131691345271}",35,0,-62.269739949774106,"{0: 26, 1: 4, 2: 3, 3: 2, 4: 0}",0
625,False,"{'a': 0.3, 'e': 1.3115478111991163}",30,1,-143.4065418269365,"{0: 13, 1: 6, 2: 9, 3: 0, 4: 1}",1
626,False,"{'a': 0.3, 'e': 1.3109631195052178}",35,0,-200.61626262580108,"{0: 18, 1: 2, 2: 13, 3: 0, 4: 2}",0
627,False,"{'a': 0.3, 'e': 1.3103776168482677}",20,0,-151.6203838842719,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
628,False,"{'a': 0.3, 'e': 1.309791303813768}",30,0,-99.61296381510161,"{0: 19, 1: 3, 2: 7, 3: 0, 4: 1}",0
629,False,"{'a': 0.3, 'e': 1.3092041809880324}",20,0,-124.42079376058379,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
630,False,"{'a': 0.3, 'e': 1.3086162489581827}",25,0,-49.15214122051898,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
631,False,"{'a': 0.3, 'e': 1.308027508312152}",25,11,-25.588955945384505,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 0}",1
632,False,"{'a': 0.3, 'e': 1.3074379596386798}",20,0,-136.40229776293765,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
633,False,"{'a': 0.3, 'e': 1.3068476035273155}",20,0,-59.076938319359115,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
634,False,"{'a': 0.3, 'e': 1.306256440568415}",30,0,-152.22063353903735,"{0: 17, 1: 2, 2: 6, 3: 5, 4: 0}",0
635,False,"{'a': 0.3, 'e': 1.3056644713531411}",25,0,-99.16214923945736,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
636,False,"{'a': 0.3, 'e': 1.3050716964734628}",25,0,-97.14243591615698,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
637,False,"{'a': 0.3, 'e': 1.304478116522155}",30,0,-197.4133852673222,"{0: 15, 1: 7, 2: 5, 3: 0, 4: 3}",0
638,False,"{'a': 0.3, 'e': 1.303883732092798}",25,0,-85.81001756756075,"{0: 12, 1: 5, 2: 8, 3: 0, 4: 0}",0
639,False,"{'a': 0.3, 'e': 1.3032885437797759}",20,0,-82.99315222025646,"{0: 9, 1: 6, 2: 4, 3: 1, 4: 0}",0
640,False,"{'a': 0.3, 'e': 1.3026925521782768}",20,0,-93.87491636991096,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
641,False,"{'a': 0.3, 'e': 1.3020957578842927}",30,0,-117.90836857946344,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
642,False,"{'a': 0.3, 'e': 1.3014981614946173}",25,0,-53.34777943331377,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
643,False,"{'a': 0.3, 'e': 1.3008997636068473}",20,0,-106.56128830132975,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
644,False,"{'a': 0.3, 'e': 1.3003005648193802}",25,0,-70.80015870339244,"{0: 19, 1: 0, 2: 4, 3: 2, 4: 0}",0
645,False,"{'a': 0.3, 'e': 1.2997005657314151}",20,0,-80.01955541782003,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
646,False,"{'a': 0.3, 'e': 1.2990997669429512}",20,0,-41.66254591551437,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
647,False,"{'a': 0.3, 'e': 1.2984981690547865}",25,0,-171.89397493631938,"{0: 14, 1: 4, 2: 3, 3: 1, 4: 3}",0
648,False,"{'a': 0.3, 'e': 1.2978957726685196}",20,0,-72.6802297596616,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
649,False,"{'a': 0.3, 'e': 1.2972925783865463}",25,0,-279.7603770148536,"{0: 9, 1: 3, 2: 7, 3: 2, 4: 4}",0
650,False,"{'a': 0.3, 'e': 1.2966885868120612}",30,14,-26.243223314044503,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 0}",1
651,False,"{'a': 0.3, 'e': 1.2960837985490556}",25,0,-138.9428151035747,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
652,False,"{'a': 0.3, 'e': 1.295478214202318}",35,12,-241.421469233365,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 5}",1
653,False,"{'a': 0.3, 'e': 1.2948718343774324}",20,0,-115.54620785190608,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
654,False,"{'a': 0.3, 'e': 1.2942646596807785}",25,0,-73.65894870005141,"{0: 14, 1: 6, 2: 4, 3: 1, 4: 0}",0
655,False,"{'a': 0.3, 'e': 1.2936566907195313}",25,0,-169.3278966716582,"{0: 12, 1: 1, 2: 10, 3: 0, 4: 2}",0
656,False,"{'a': 0.3, 'e': 1.2930479281016596}",20,0,-76.49763179496958,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
657,False,"{'a': 0.3, 'e': 1.2924383724359254}",20,0,-141.3895700303151,"{0: 8, 1: 4, 2: 5, 3: 2, 4: 1}",0
658,False,"{'a': 0.3, 'e': 1.2918280243318851}",35,0,-201.74067019834058,"{0: 20, 1: 2, 2: 9, 3: 2, 4: 2}",0
659,False,"{'a': 0.3, 'e': 1.2912168843998866}",30,0,-95.69620382552209,"{0: 20, 1: 4, 2: 4, 3: 1, 4: 1}",0
660,False,"{'a': 0.3, 'e': 1.2906049532510695}",25,0,-95.8294439376667,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
661,False,"{'a': 0.3, 'e': 1.289992231497365}",20,0,-91.54349210670601,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",0
662,False,"{'a': 0.3, 'e': 1.289378719751495}",30,0,-184.2401306829048,"{0: 15, 1: 5, 2: 7, 3: 1, 4: 2}",0
663,False,"{'a': 0.3, 'e': 1.2887644186269709}",25,6,-44.50998794897672,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 1}",1
664,False,"{'a': 0.3, 'e': 1.2881493287380938}",25,0,-187.6405832933134,"{0: 10, 1: 4, 2: 8, 3: 1, 4: 2}",0
665,False,"{'a': 0.3, 'e': 1.2875334506999536}",25,0,-60.26347742801883,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
666,False,"{'a': 0.3, 'e': 1.2869167851284287}",20,0,-103.53396257902318,"{0: 9, 1: 2, 2: 8, 3: 1, 4: 0}",0
667,False,"{'a': 0.3, 'e': 1.286299332640184}",20,0,-46.21754177752048,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
668,False,"{'a': 0.3, 'e': 1.2856810938526722}",20,0,-117.9591947935741,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
669,False,"{'a': 0.3, 'e': 1.2850620693841321}",20,0,-32.92137996755387,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
670,False,"{'a': 0.3, 'e': 1.2844422598535878}",20,0,-64.93778549748187,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
671,False,"{'a': 0.3, 'e': 1.2838216658808492}",20,0,-73.48846487486364,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
672,False,"{'a': 0.3, 'e': 1.28320028808651}",25,0,-156.02567711307483,"{0: 13, 1: 2, 2: 6, 3: 3, 4: 1}",0
673,False,"{'a': 0.3, 'e': 1.282578127091948}",20,0,-223.31171166063754,"{0: 8, 1: 2, 2: 6, 3: 0, 4: 4}",0
674,False,"{'a': 0.3, 'e': 1.2819551835193241}",20,0,-63.84550607630893,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
675,False,"{'a': 0.3, 'e': 1.281331457991582}",25,0,-108.67341335888749,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
676,False,"{'a': 0.3, 'e': 1.280706951132447}",30,0,-113.1601840193947,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",0
677,False,"{'a': 0.3, 'e': 1.2800816635664256}",20,7,-2.7113127203580283,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
678,False,"{'a': 0.3, 'e': 1.2794555959188059}",20,0,1.174674593392616,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
679,False,"{'a': 0.3, 'e': 1.2788287488156551}",20,5,-23.13292888927386,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
680,False,"{'a': 0.3, 'e': 1.2782011228838206}",20,0,-86.44528213413233,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
681,False,"{'a': 0.3, 'e': 1.2775727187509278}",20,0,-149.32680598801545,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
682,False,"{'a': 0.3, 'e': 1.2769435370453812}",25,7,-93.52414241524308,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 1}",1
683,False,"{'a': 0.3, 'e': 1.2763135783963624}",35,0,-178.51019906287976,"{0: 24, 1: 2, 2: 4, 3: 2, 4: 3}",0
684,False,"{'a': 0.3, 'e': 1.2756828434338296}",30,0,-226.58205008594976,"{0: 14, 1: 3, 2: 8, 3: 3, 4: 2}",0
685,False,"{'a': 0.3, 'e': 1.2750513327885185}",20,0,-121.84601425478665,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
686,False,"{'a': 0.3, 'e': 1.2744190470919388}",25,0,-158.3435808370498,"{0: 14, 1: 0, 2: 8, 3: 1, 4: 2}",0
687,False,"{'a': 0.3, 'e': 1.2737859869763766}",20,0,-27.880745606492766,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
688,False,"{'a': 0.3, 'e': 1.273152153074892}",20,0,-127.01979918308068,"{0: 10, 1: 4, 2: 2, 3: 3, 4: 1}",0
689,False,"{'a': 0.3, 'e': 1.2725175460213185}",25,0,-179.44143269969354,"{0: 13, 1: 1, 2: 7, 3: 2, 4: 2}",0
690,False,"{'a': 0.3, 'e': 1.2718821664502635}",25,10,-79.68445375988108,"{0: 8, 1: 2, 2: 4, 3: 0, 4: 1}",1
691,False,"{'a': 0.3, 'e': 1.2712460149971065}",25,0,-132.81035195666243,"{0: 16, 1: 3, 2: 2, 3: 2, 4: 2}",0
692,False,"{'a': 0.3, 'e': 1.270609092297999}",20,0,-146.55412324501336,"{0: 7, 1: 3, 2: 8, 3: 1, 4: 1}",0
693,False,"{'a': 0.3, 'e': 1.2699713989898629}",35,0,-295.42465155822146,"{0: 17, 1: 3, 2: 8, 3: 3, 4: 4}",0
694,False,"{'a': 0.3, 'e': 1.2693329357103922}",25,0,-278.8053544082623,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 5}",0
695,False,"{'a': 0.3, 'e': 1.2686937030980499}",30,0,-88.47379436295694,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
696,False,"{'a': 0.3, 'e': 1.2680537017920686}",20,0,-105.3174951606517,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
697,False,"{'a': 0.3, 'e': 1.2674129324324492}",30,0,-209.46484917305128,"{0: 15, 1: 1, 2: 10, 3: 2, 4: 2}",0
698,False,"{'a': 0.3, 'e': 1.2667713956599618}",20,0,-90.84467598325351,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
699,False,"{'a': 0.3, 'e': 1.2661290921161423}",30,0,-80.02091389019735,"{0: 20, 1: 3, 2: 5, 3: 2, 4: 0}",0
700,False,"{'a': 0.3, 'e': 1.2654860224432947}",25,0,-118.94656469342053,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
701,False,"{'a': 0.3, 'e': 1.2648421872844884}",30,11,-68.85196976277692,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 1}",1
702,False,"{'a': 0.3, 'e': 1.2641975872835585}",25,0,-57.347552806191004,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
703,False,"{'a': 0.3, 'e': 1.263552223085105}",20,0,-111.28889649113479,"{0: 11, 1: 5, 2: 2, 3: 0, 4: 2}",0
704,False,"{'a': 0.3, 'e': 1.2629060953344922}",20,0,-106.5251865197375,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
705,False,"{'a': 0.3, 'e': 1.2622592046778476}",20,0,-49.47256050619454,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
706,False,"{'a': 0.3, 'e': 1.2616115517620616}",25,0,-40.416918715952185,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
707,False,"{'a': 0.3, 'e': 1.2609631372347876}",25,0,-10.519240232661401,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
708,False,"{'a': 0.3, 'e': 1.2603139617444397}",35,0,-194.98404893926306,"{0: 24, 1: 1, 2: 5, 3: 2, 4: 3}",0
709,False,"{'a': 0.3, 'e': 1.2596640259401934}",25,0,-205.5930436082376,"{0: 13, 1: 0, 2: 8, 3: 1, 4: 3}",0
710,False,"{'a': 0.3, 'e': 1.2590133304719844}",25,0,-112.63130101430431,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
711,False,"{'a': 0.3, 'e': 1.2583618759905082}",20,0,-152.4614857604215,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
712,False,"{'a': 0.3, 'e': 1.257709663147219}",35,24,-15.169545682121928,"{0: 7, 1: 3, 2: 1, 3: 0, 4: 0}",1
713,False,"{'a': 0.3, 'e': 1.2570566925943303}",20,0,-222.43136365963394,"{0: 8, 1: 4, 2: 3, 3: 1, 4: 4}",0
714,False,"{'a': 0.3, 'e': 1.2564029649848116}",25,0,-63.08162988734323,"{0: 18, 1: 3, 2: 1, 3: 3, 4: 0}",0
715,False,"{'a': 0.3, 'e': 1.2557484809723913}",20,0,-82.64077869810313,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
716,False,"{'a': 0.3, 'e': 1.255093241211553}",20,0,-111.70532641636977,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
717,False,"{'a': 0.3, 'e': 1.2544372463575362}",20,0,-94.23448047034478,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
718,False,"{'a': 0.3, 'e': 1.253780497066336}",25,0,-220.54871110027025,"{0: 12, 1: 4, 2: 4, 3: 1, 4: 4}",0
719,False,"{'a': 0.3, 'e': 1.2531229939947015}",25,5,-119.4637084913325,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",1
720,False,"{'a': 0.3, 'e': 1.252464737800136}",25,0,-123.56317475528297,"{0: 12, 1: 5, 2: 7, 3: 0, 4: 1}",0
721,False,"{'a': 0.3, 'e': 1.2518057291408948}",35,0,-258.59183724314624,"{0: 19, 1: 2, 2: 9, 3: 1, 4: 4}",0
722,False,"{'a': 0.3, 'e': 1.2511459686759876}",25,0,-82.19307633148918,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
723,False,"{'a': 0.3, 'e': 1.2504854570651744}",20,0,-132.59970295017166,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
724,False,"{'a': 0.3, 'e': 1.2498241949689666}",20,0,-133.40868152060662,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
725,False,"{'a': 0.3, 'e': 1.2491621830486261}",30,0,-191.98284941887846,"{0: 15, 1: 6, 2: 5, 3: 1, 4: 3}",0
726,False,"{'a': 0.3, 'e': 1.2484994219661651}",25,0,-176.0417663120836,"{0: 13, 1: 4, 2: 5, 3: 0, 4: 3}",0
727,False,"{'a': 0.3, 'e': 1.2478359123843445}",30,0,-213.7771197508776,"{0: 14, 1: 5, 2: 5, 3: 4, 4: 2}",0
728,False,"{'a': 0.3, 'e': 1.247171654966674}",30,0,-111.44177923408309,"{0: 18, 1: 3, 2: 8, 3: 0, 4: 1}",0
729,False,"{'a': 0.3, 'e': 1.2465066503774105}",20,0,-63.16982325551598,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
730,False,"{'a': 0.3, 'e': 1.245840899281559}",30,20,6.4434538828512,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.3, 'e': 1.2451744023448703}",30,10,-62.267021407960726,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",1
732,False,"{'a': 0.3, 'e': 1.2445071602338416}",30,0,-120.26392782723904,"{0: 18, 1: 4, 2: 6, 3: 1, 4: 1}",1
733,False,"{'a': 0.3, 'e': 1.2438391736157144}",25,0,-148.68487493100383,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
734,False,"{'a': 0.3, 'e': 1.2431704431584758}",25,0,-154.756912677758,"{0: 11, 1: 3, 2: 9, 3: 1, 4: 1}",0
735,False,"{'a': 0.3, 'e': 1.2425009695308558}",20,0,-120.02334565498926,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
736,False,"{'a': 0.3, 'e': 1.2418307534023283}",25,0,-104.47032930774628,"{0: 14, 1: 1, 2: 9, 3: 1, 4: 0}",0
737,False,"{'a': 0.3, 'e': 1.241159795443109}",20,7,-129.0514752226959,"{0: 5, 1: 3, 2: 2, 3: 1, 4: 2}",1
738,False,"{'a': 0.3, 'e': 1.2404880963241562}",20,9,-58.591210541004116,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 1}",1
739,False,"{'a': 0.3, 'e': 1.2398156567171688}",25,0,-54.4633251135807,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
740,False,"{'a': 0.3, 'e': 1.2391424772945863}",25,0,-117.57043555039239,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
741,False,"{'a': 0.3, 'e': 1.238468558729588}",30,0,-139.05937078823217,"{0: 18, 1: 3, 2: 6, 3: 2, 4: 1}",0
742,False,"{'a': 0.3, 'e': 1.2377939016960924}",20,0,-119.025728442593,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
743,False,"{'a': 0.3, 'e': 1.237118506868757}",30,0,-112.0798224833751,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
744,False,"{'a': 0.3, 'e': 1.2364423749229756}",25,0,-166.7073601575535,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
745,False,"{'a': 0.3, 'e': 1.2357655065348812}",20,0,-40.32820954091808,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
746,False,"{'a': 0.3, 'e': 1.2350879023813413}",20,0,-109.10894349609129,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
747,False,"{'a': 0.3, 'e': 1.2344095631399603}",35,0,-144.65273105444095,"{0: 23, 1: 2, 2: 8, 3: 0, 4: 2}",0
748,False,"{'a': 0.3, 'e': 1.2337304894890773}",25,0,-71.12683260793027,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
749,False,"{'a': 0.3, 'e': 1.2330506821077662}",20,0,-47.29255724769618,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
750,False,"{'a': 0.3, 'e': 1.2323701416758337}",20,0,-105.32755867724676,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
751,False,"{'a': 0.3, 'e': 1.231688868873821}",20,0,-102.21593400763285,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
752,False,"{'a': 0.3, 'e': 1.231006864383}",20,0,-117.76735685349097,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
753,False,"{'a': 0.3, 'e': 1.2303241288853757}",25,0,-204.8527674356454,"{0: 12, 1: 6, 2: 3, 3: 0, 4: 4}",0
754,False,"{'a': 0.3, 'e': 1.2296406630636834}",25,0,-187.0475288302258,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 4}",0
755,False,"{'a': 0.3, 'e': 1.2289564676013889}",20,0,-127.29846364387242,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
756,False,"{'a': 0.3, 'e': 1.2282715431826874}",20,0,-111.04476549352961,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
757,False,"{'a': 0.3, 'e': 1.2275858904925034}",20,13,-7.8361124579638135,"{0: 4, 1: 3, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.3, 'e': 1.2268995102164897}",30,0,-94.00472622290494,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
759,False,"{'a': 0.3, 'e': 1.2262124030410262}",20,8,-1.819508665198494,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
760,False,"{'a': 0.3, 'e': 1.2255245696532202}",20,0,-106.11696447146879,"{0: 12, 1: 1, 2: 3, 3: 4, 4: 0}",0
761,False,"{'a': 0.3, 'e': 1.2248360107409053}",35,0,-75.02535982786857,"{0: 26, 1: 5, 2: 3, 3: 0, 4: 1}",0
762,False,"{'a': 0.3, 'e': 1.2241467269926396}",25,0,-105.91804007879965,"{0: 15, 1: 3, 2: 3, 3: 4, 4: 0}",0
763,False,"{'a': 0.3, 'e': 1.2234567190977075}",20,0,-112.56084665755323,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
764,False,"{'a': 0.3, 'e': 1.2227659877461166}",30,0,-24.036104071046385,"{0: 24, 1: 0, 2: 6, 3: 0, 4: 0}",0
765,False,"{'a': 0.3, 'e': 1.2220745336285983}",20,0,-129.75673565855976,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
766,False,"{'a': 0.3, 'e': 1.2213823574366063}",20,0,-111.7339967615291,"{0: 9, 1: 2, 2: 7, 3: 2, 4: 0}",0
767,False,"{'a': 0.3, 'e': 1.220689459862317}",30,0,-83.48233380984482,"{0: 18, 1: 5, 2: 6, 3: 1, 4: 0}",0
768,False,"{'a': 0.3, 'e': 1.219995841598628}",25,0,-115.5104043111503,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
769,False,"{'a': 0.3, 'e': 1.2193015033391572}",20,0,-89.36195725517976,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
770,False,"{'a': 0.3, 'e': 1.2186064457782433}",20,13,-16.45516402694037,"{0: 4, 1: 1, 2: 2, 3: 0, 4: 0}",1
771,False,"{'a': 0.3, 'e': 1.2179106696109434}",25,0,-192.14178511049317,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 4}",0
772,False,"{'a': 0.3, 'e': 1.2172141755330337}",20,0,-170.59276757868707,"{0: 10, 1: 4, 2: 2, 3: 1, 4: 3}",0
773,False,"{'a': 0.3, 'e': 1.216516964241008}",20,0,-63.66627065791855,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
774,False,"{'a': 0.3, 'e': 1.215819036432078}",20,0,-84.343745089498,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
775,False,"{'a': 0.3, 'e': 1.2151203928041714}",25,0,-127.84824625300548,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
776,False,"{'a': 0.3, 'e': 1.2144210340559314}",20,0,-81.73988121514608,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
777,False,"{'a': 0.3, 'e': 1.2137209608867168}",30,0,-199.37201652728936,"{0: 16, 1: 4, 2: 6, 3: 1, 4: 3}",0
778,False,"{'a': 0.3, 'e': 1.213020173996601}",30,0,-174.89750710870362,"{0: 17, 1: 6, 2: 4, 3: 0, 4: 3}",0
779,False,"{'a': 0.3, 'e': 1.2123186740863705}",30,0,-144.39976100575726,"{0: 16, 1: 7, 2: 5, 3: 0, 4: 2}",0
780,False,"{'a': 0.3, 'e': 1.2116164618575251}",20,0,-85.80053621156071,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
781,False,"{'a': 0.3, 'e': 1.2109135380122773}",20,0,-50.04188741938604,"{0: 10, 1: 8, 2: 2, 3: 0, 4: 0}",0
782,False,"{'a': 0.3, 'e': 1.2102099032535507}",20,0,-60.60944914764718,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
783,False,"{'a': 0.3, 'e': 1.20950555828498}",25,0,-47.52708191113432,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
784,False,"{'a': 0.3, 'e': 1.2088005038109104}",25,0,-50.70234240839845,"{0: 16, 1: 5, 2: 4, 3: 0, 4: 0}",0
785,False,"{'a': 0.3, 'e': 1.2080947405363958}",25,7,-43.34685969892932,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 0}",1
786,False,"{'a': 0.3, 'e': 1.2073882691671998}",25,0,-159.07728694277722,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
